Date,Streamflow,Precip,Year,Month,Day
1991-12-03,1.37,0,1991,12,3
1991-12-04,1.34,2.2,1991,12,4
1991-12-05,1.3,2.7,1991,12,5
1991-12-06,1.28,2.9,1991,12,6
1991-12-07,1.25,2,1991,12,7
1991-12-08,1.22,0,1991,12,8
1991-12-09,1.2,1.4,1991,12,9
1991-12-10,1.18,0,1991,12,10
1991-12-11,1.15,0.6,1991,12,11
1991-12-12,1.12,0,1991,12,12
1991-12-13,1.09,0,1991,12,13
1991-12-14,1.07,0,1991,12,14
1991-12-15,1.05,0.4,1991,12,15
1991-12-16,1.03,0,1991,12,16
1991-12-17,1.02,0,1991,12,17
1991-12-18,0.976,0,1991,12,18
1991-12-19,0.958,0,1991,12,19
1991-12-20,0.923,1.8,1991,12,20
1991-12-21,0.907,3,1991,12,21
1991-12-22,0.907,0,1991,12,22
1991-12-23,0.904,0,1991,12,23
1991-12-24,0.912,0,1991,12,24
1991-12-25,0.922,0,1991,12,25
1991-12-26,0.911,0,1991,12,26
1991-12-27,0.907,0,1991,12,27
1991-12-28,0.907,0,1991,12,28
1991-12-29,0.899,0,1991,12,29
1991-12-30,0.865,0,1991,12,30
1991-12-31,0.863,0,1991,12,31
1992-01-01,0.868,0,1992,1,1
1992-01-02,0.859,0,1992,1,2
1992-01-03,0.843,0,1992,1,3
1992-01-04,0.843,0,1992,1,4
1992-01-05,0.845,0,1992,1,5
1992-01-06,0.852,0,1992,1,6
1992-01-07,0.854,0,1992,1,7
1992-01-08,0.832,0,1992,1,8
1992-01-09,0.806,0.4,1992,1,9
1992-01-10,0.788,0,1992,1,10
1992-01-11,0.767,0.4,1992,1,11
1992-01-12,0.767,1,1992,1,12
1992-01-13,0.736,0.4,1992,1,13
1992-01-14,0.678,5.2,1992,1,14
1992-01-15,0.658,0.6,1992,1,15
1992-01-16,0.638,0,1992,1,16
1992-01-17,0.618,0,1992,1,17
1992-01-18,0.606,0,1992,1,18
1992-01-19,0.597,3.4,1992,1,19
1992-01-20,0.593,0,1992,1,20
1992-01-21,0.58,0.6,1992,1,21
1992-01-22,0.57,0,1992,1,22
1992-01-23,0.56,1.2,1992,1,23
1992-01-24,0.55,0.4,1992,1,24
1992-01-25,0.535,1,1992,1,25
1992-01-26,0.525,1.2,1992,1,26
1992-01-27,0.51,1.8,1992,1,27
1992-01-28,0.495,0.4,1992,1,28
1992-01-29,0.485,0,1992,1,29
1992-01-30,0.47,3.6,1992,1,30
1992-01-31,0.46,0,1992,1,31
1992-02-01,0.445,0,1992,2,1
1992-02-02,0.43,0,1992,2,2
1992-02-03,0.425,4.6,1992,2,3
1992-02-04,0.41,0,1992,2,4
1992-02-05,0.405,0,1992,2,5
1992-02-06,0.395,0,1992,2,6
1992-02-07,0.385,1.6,1992,2,7
1992-02-08,0.38,2.2,1992,2,8
1992-02-09,0.37,0,1992,2,9
1992-02-10,0.365,0,1992,2,10
1992-02-11,0.36,0,1992,2,11
1992-02-12,0.355,0,1992,2,12
1992-02-13,0.35,0,1992,2,13
1992-02-14,0.345,0.4,1992,2,14
1992-02-15,0.34,0.8,1992,2,15
1992-02-16,0.335,3.7,1992,2,16
1992-02-17,0.33,2.4,1992,2,17
1992-02-18,0.325,0,1992,2,18
1992-02-19,0.325,0,1992,2,19
1992-02-20,0.325,0,1992,2,20
1992-02-21,0.32,0,1992,2,21
1992-02-22,0.32,0.4,1992,2,22
1992-02-23,0.32,0,1992,2,23
1992-02-24,0.318,0,1992,2,24
1992-02-25,0.316,0.2,1992,2,25
1992-02-26,0.319,0,1992,2,26
1992-02-27,0.333,0,1992,2,27
1992-02-28,0.334,0,1992,2,28
1992-02-29,0.339,0.4,1992,2,29
1992-03-01,0.337,0,1992,3,1
1992-03-02,0.334,0,1992,3,2
1992-03-03,0.324,0,1992,3,3
1992-03-04,0.321,0.4,1992,3,4
1992-03-05,0.312,0,1992,3,5
1992-03-06,0.307,0,1992,3,6
1992-03-07,0.301,0,1992,3,7
1992-03-08,0.294,1.2,1992,3,8
1992-03-09,0.296,0,1992,3,9
1992-03-10,0.303,0,1992,3,10
1992-03-11,0.323,0,1992,3,11
1992-03-12,0.322,0,1992,3,12
1992-03-13,0.32,0,1992,3,13
1992-03-14,0.336,0.6,1992,3,14
1992-03-15,0.339,0.6,1992,3,15
1992-03-16,0.341,0,1992,3,16
1992-03-17,0.339,0,1992,3,17
1992-03-18,0.327,0,1992,3,18
1992-03-19,0.314,0,1992,3,19
1992-03-20,0.317,0,1992,3,20
1992-03-21,0.358,0,1992,3,21
1992-03-22,0.387,0,1992,3,22
1992-03-23,0.376,0,1992,3,23
1992-03-24,0.38,0,1992,3,24
1992-03-25,0.392,0,1992,3,25
1992-03-26,0.429,0,1992,3,26
1992-03-27,0.44,0.2,1992,3,27
1992-03-28,0.445,0,1992,3,28
1992-03-29,0.427,0,1992,3,29
1992-03-30,0.413,0,1992,3,30
1992-03-31,0.425,0,1992,3,31
1992-04-01,0.475,0,1992,4,1
1992-04-02,0.52,0.4,1992,4,2
1992-04-03,0.55,38,1992,4,3
1992-04-04,0.46,0.4,1992,4,4
1992-04-05,0.497,0,1992,4,5
1992-04-06,0.58,0,1992,4,6
1992-04-07,0.56,0,1992,4,7
1992-04-08,0.53,0,1992,4,8
1992-04-09,0.52,0,1992,4,9
1992-04-10,0.496,0,1992,4,10
1992-04-11,0.489,0,1992,4,11
1992-04-12,0.533,0,1992,4,12
1992-04-13,0.585,0,1992,4,13
1992-04-14,0.552,0,1992,4,14
1992-04-15,0.531,0,1992,4,15
1992-04-16,0.528,0,1992,4,16
1992-04-17,0.495,0,1992,4,17
1992-04-18,0.478,1.4,1992,4,18
1992-04-19,0.466,0,1992,4,19
1992-04-20,0.46,0,1992,4,20
1992-04-21,0.454,0.6,1992,4,21
1992-04-22,0.476,0,1992,4,22
1992-04-23,0.56,0,1992,4,23
1992-04-24,0.487,0,1992,4,24
1992-04-25,0.459,0,1992,4,25
1992-04-26,0.447,0,1992,4,26
1992-04-27,0.803,2.6,1992,4,27
1992-04-28,1,0.2,1992,4,28
1992-04-29,1.98,0,1992,4,29
1992-04-30,5.48,0,1992,4,30
1992-05-01,11.7,5.8,1992,5,1
1992-05-02,18.5,0,1992,5,2
1992-05-03,40.2,0,1992,5,3
1992-05-04,94.6,0,1992,5,4
1992-05-05,161,0,1992,5,5
1992-05-06,136,0.8,1992,5,6
1992-05-07,108,0,1992,5,7
1992-05-08,103,0,1992,5,8
1992-05-09,102,3.4,1992,5,9
1992-05-10,113,0,1992,5,10
1992-05-11,108,0,1992,5,11
1992-05-12,100,0,1992,5,12
1992-05-13,86.4,0,1992,5,13
1992-05-14,83,1,1992,5,14
1992-05-15,84.2,0.2,1992,5,15
1992-05-16,76.8,0.2,1992,5,16
1992-05-17,68.2,0.2,1992,5,17
1992-05-18,57.8,0,1992,5,18
1992-05-19,54.7,0,1992,5,19
1992-05-20,51.2,0,1992,5,20
1992-05-21,46.9,0,1992,5,21
1992-05-22,45.6,0,1992,5,22
1992-05-23,48.2,0,1992,5,23
1992-05-24,50.8,0,1992,5,24
1992-05-25,51.7,0,1992,5,25
1992-05-26,53.6,2.4,1992,5,26
1992-05-27,58.2,2.7,1992,5,27
1992-05-28,61.3,0,1992,5,28
1992-05-29,55.2,0,1992,5,29
1992-05-30,46.9,2.6,1992,5,30
1992-05-31,39.8,0.4,1992,5,31
1992-06-01,36.1,26.7,1992,6,1
1992-06-02,70.3,5,1992,6,2
1992-06-03,102,0,1992,6,3
1992-06-04,83.6,0,1992,6,4
1992-06-05,64.1,0,1992,6,5
1992-06-06,50.6,0,1992,6,6
1992-06-07,42.5,0,1992,6,7
1992-06-08,36,5.8,1992,6,8
1992-06-09,33.6,0.4,1992,6,9
1992-06-10,30.7,0,1992,6,10
1992-06-11,26.5,0,1992,6,11
1992-06-12,23.9,0,1992,6,12
1992-06-13,20.5,0,1992,6,13
1992-06-14,17.6,0,1992,6,14
1992-06-15,14.9,0,1992,6,15
1992-06-16,13,0,1992,6,16
1992-06-17,11.4,0,1992,6,17
1992-06-18,10.2,0,1992,6,18
1992-06-19,9.22,0,1992,6,19
1992-06-20,8.42,0,1992,6,20
1992-06-21,7.68,16,1992,6,21
1992-06-22,7.42,10.6,1992,6,22
1992-06-23,7.61,5.6,1992,6,23
1992-06-24,8.33,0,1992,6,24
1992-06-25,9.03,2,1992,6,25
1992-06-26,9.08,1.2,1992,6,26
1992-06-27,9.65,0,1992,6,27
1992-06-28,10.6,0,1992,6,28
1992-06-29,9.67,0,1992,6,29
1992-06-30,8.46,0,1992,6,30
1992-07-01,7.45,0,1992,7,1
1992-07-02,7.13,0,1992,7,2
1992-07-03,7.19,0,1992,7,3
1992-07-04,7.2,1.8,1992,7,4
1992-07-05,7.09,32.4,1992,7,5
1992-07-06,6.93,2,1992,7,6
1992-07-07,7.3,1.2,1992,7,7
1992-07-08,8.4,0,1992,7,8
1992-07-09,9.12,0,1992,7,9
1992-07-10,8.68,0.2,1992,7,10
1992-07-11,7.7,0.2,1992,7,11
1992-07-12,7.25,0.2,1992,7,12
1992-07-13,6.98,3.2,1992,7,13
1992-07-14,7.38,22.6,1992,7,14
1992-07-15,13.4,0,1992,7,15
1992-07-16,20.1,0.4,1992,7,16
1992-07-17,21.7,0,1992,7,17
1992-07-18,20.3,0,1992,7,18
1992-07-19,17,0,1992,7,19
1992-07-20,13.5,0,1992,7,20
1992-07-21,11,0.6,1992,7,21
1992-07-22,9.3,0.2,1992,7,22
1992-07-23,8.34,4.8,1992,7,23
1992-07-24,7.85,0,1992,7,24
1992-07-25,7.23,0,1992,7,25
1992-07-26,6.72,0,1992,7,26
1992-07-27,6.22,0,1992,7,27
1992-07-28,5.84,0,1992,7,28
1992-07-29,5.46,0,1992,7,29
1992-07-30,5.13,0,1992,7,30
1992-07-31,4.85,0,1992,7,31
1992-08-01,4.57,0,1992,8,1
1992-08-02,4.3,0,1992,8,2
1992-08-03,4.06,0,1992,8,3
1992-08-04,3.75,0,1992,8,4
1992-08-05,3.43,0,1992,8,5
1992-08-06,3.16,0.8,1992,8,6
1992-08-07,3.11,0.4,1992,8,7
1992-08-08,3.37,0,1992,8,8
1992-08-09,3.62,0,1992,8,9
1992-08-10,3.7,0,1992,8,10
1992-08-11,3.46,0,1992,8,11
1992-08-12,2.98,0,1992,8,12
1992-08-13,2.71,0,1992,8,13
1992-08-14,2.5,0,1992,8,14
1992-08-15,2.2,0,1992,8,15
1992-08-16,1.91,0,1992,8,16
1992-08-17,1.72,0,1992,8,17
1992-08-18,1.51,5,1992,8,18
1992-08-19,1.38,16.2,1992,8,19
1992-08-20,1.29,3.8,1992,8,20
1992-08-21,1.25,0,1992,8,21
1992-08-22,1.23,0,1992,8,22
1992-08-23,1.21,0,1992,8,23
1992-08-24,1.2,0,1992,8,24
1992-08-25,1.18,0,1992,8,25
1992-08-26,1.12,0,1992,8,26
1992-08-27,1.08,2.8,1992,8,27
1992-08-28,1.08,0,1992,8,28
1992-08-29,1.04,0,1992,8,29
1992-08-30,1.04,0,1992,8,30
1992-08-31,1.12,16.6,1992,8,31
1992-09-01,1.21,0.4,1992,9,1
1992-09-02,1.22,0,1992,9,2
1992-09-03,1.25,0,1992,9,3
1992-09-04,1.27,0,1992,9,4
1992-09-05,1.29,0,1992,9,5
1992-09-06,1.29,0,1992,9,6
1992-09-07,1.3,0,1992,9,7
1992-09-08,1.63,0,1992,9,8
1992-09-09,1.64,0,1992,9,9
1992-09-10,2.02,0,1992,9,10
1992-09-11,2.51,0.6,1992,9,11
1992-09-12,2.54,8.4,1992,9,12
1992-09-13,2.56,3,1992,9,13
1992-09-14,2.64,0,1992,9,14
1992-09-15,2.74,0,1992,9,15
1992-09-16,2.77,1,1992,9,16
1992-09-17,2.83,0,1992,9,17
1992-09-18,2.95,5.8,1992,9,18
1992-09-19,3.09,0.8,1992,9,19
1992-09-20,3.47,0,1992,9,20
1992-09-21,4.06,0,1992,9,21
1992-09-22,4.13,1.6,1992,9,22
1992-09-23,4.19,1.6,1992,9,23
1992-09-24,3.62,3.4,1992,9,24
1992-09-25,3.86,4,1992,9,25
1992-09-26,4.31,0.4,1992,9,26
1992-09-27,4.45,2,1992,9,27
1992-09-28,4.2,4.6,1992,9,28
1992-09-29,4.06,3.2,1992,9,29
1992-09-30,3.94,0,1992,9,30
1992-10-01,4.03,0,1992,10,1
1992-10-02,5.24,0,1992,10,2
1992-10-03,6.88,8.4,1992,10,3
1992-10-04,13.5,6.4,1992,10,4
1992-10-05,26,0,1992,10,5
1992-10-06,25.4,0,1992,10,6
1992-10-07,22.9,0,1992,10,7
1992-10-08,20.6,1.2,1992,10,8
1992-10-09,18.8,0,1992,10,9
1992-10-10,16.7,0,1992,10,10
1992-10-11,14.8,0,1992,10,11
1992-10-12,12.6,0,1992,10,12
1992-10-13,10.4,0,1992,10,13
1992-10-14,8.8,0,1992,10,14
1992-10-15,7.4,0,1992,10,15
1992-10-16,6.02,0,1992,10,16
1992-10-17,4.14,0,1992,10,17
1992-10-18,2.47,3.4,1992,10,18
1992-10-19,2.68,1.4,1992,10,19
1992-10-20,3.85,0,1992,10,20
1992-10-21,4.22,0,1992,10,21
1992-10-22,4.62,0,1992,10,22
1992-10-23,4.65,8.2,1992,10,23
1992-10-24,4.08,0,1992,10,24
1992-10-25,3.45,0,1992,10,25
1992-10-26,3.2,0,1992,10,26
1992-10-27,2.75,0,1992,10,27
1992-10-28,2.54,0,1992,10,28
1992-10-29,2.51,0.8,1992,10,29
1992-10-30,2.51,5,1992,10,30
1992-10-31,2.44,0,1992,10,31
1992-11-01,2.29,3.6,1992,11,1
1992-11-02,2.15,1,1992,11,2
1992-11-03,2.08,0,1992,11,3
1992-11-04,2.05,2.2,1992,11,4
1992-11-05,1.94,0,1992,11,5
1992-11-06,1.93,0.4,1992,11,6
1992-11-07,1.97,0.4,1992,11,7
1992-11-08,1.77,0.4,1992,11,8
1992-11-09,1.61,0,1992,11,9
1992-11-10,1.51,0,1992,11,10
1992-11-11,1.39,2.2,1992,11,11
1992-11-12,1.21,0,1992,11,12
1992-11-13,1.17,0.2,1992,11,13
1992-11-14,1.13,6.4,1992,11,14
1992-11-15,1.07,0.7,1992,11,15
1992-11-16,1.02,0,1992,11,16
1992-11-17,1.02,0,1992,11,17
1992-11-18,0.981,0.6,1992,11,18
1992-11-19,0.891,2.6,1992,11,19
1992-11-20,0.845,0.6,1992,11,20
1992-11-21,0.77,0,1992,11,21
1992-11-22,0.739,0,1992,11,22
1992-11-23,0.72,0,1992,11,23
1992-11-24,0.749,0,1992,11,24
1992-11-25,0.71,0,1992,11,25
1992-11-26,0.69,0,1992,11,26
1992-11-27,0.675,0.6,1992,11,27
1992-11-28,0.646,0,1992,11,28
1992-11-29,0.672,0,1992,11,29
1992-11-30,0.709,0,1992,11,30
1992-12-01,0.713,0,1992,12,1
1992-12-02,0.696,0,1992,12,2
1992-12-03,0.647,0,1992,12,3
1992-12-04,0.631,0.2,1992,12,4
1992-12-05,0.635,0,1992,12,5
1992-12-06,0.6,0,1992,12,6
1992-12-07,0.59,0,1992,12,7
1992-12-08,0.575,0,1992,12,8
1992-12-09,0.594,,1992,12,9
1992-12-10,0.612,,1992,12,10
1992-12-11,0.6,0,1992,12,11
1992-12-12,0.579,,1992,12,12
1992-12-13,0.558,3.8,1992,12,13
1992-12-14,0.547,,1992,12,14
1992-12-15,0.556,,1992,12,15
1992-12-16,0.527,,1992,12,16
1992-12-17,0.493,0,1992,12,17
1992-12-18,0.464,0,1992,12,18
1992-12-19,0.442,0.3,1992,12,19
1992-12-20,0.429,0,1992,12,20
1992-12-21,0.414,1,1992,12,21
1992-12-22,0.401,,1992,12,22
1992-12-23,0.385,,1992,12,23
1992-12-24,0.363,0,1992,12,24
1992-12-25,0.338,,1992,12,25
1992-12-26,0.298,,1992,12,26
1992-12-27,0.27,,1992,12,27
1992-12-28,0.306,,1992,12,28
1992-12-29,0.305,,1992,12,29
1992-12-30,0.291,0,1992,12,30
1992-12-31,0.31,,1992,12,31
1993-01-01,0.32,0.8,1993,1,1
1993-01-02,0.33,0,1993,1,2
1993-01-03,0.326,0,1993,1,3
1993-01-04,0.327,0,1993,1,4
1993-01-05,0.334,0,1993,1,5
1993-01-06,0.363,0.4,1993,1,6
1993-01-07,0.369,0,1993,1,7
1993-01-08,0.363,0,1993,1,8
1993-01-09,0.364,0,1993,1,9
1993-01-10,0.35,4.6,1993,1,10
1993-01-11,0.33,0,1993,1,11
1993-01-12,0.316,0,1993,1,12
1993-01-13,0.304,0,1993,1,13
1993-01-14,0.307,0,1993,1,14
1993-01-15,0.331,1.6,1993,1,15
1993-01-16,0.343,0,1993,1,16
1993-01-17,0.352,0,1993,1,17
1993-01-18,0.362,0,1993,1,18
1993-01-19,0.343,0,1993,1,19
1993-01-20,0.324,0,1993,1,20
1993-01-21,0.299,0,1993,1,21
1993-01-22,0.268,0,1993,1,22
1993-01-23,0.244,0,1993,1,23
1993-01-24,0.229,2.8,1993,1,24
1993-01-25,0.222,0,1993,1,25
1993-01-26,0.235,0,1993,1,26
1993-01-27,0.258,0,1993,1,27
1993-01-28,0.27,0,1993,1,28
1993-01-29,0.29,0,1993,1,29
1993-01-30,0.31,0,1993,1,30
1993-01-31,0.3,0,1993,1,31
1993-02-01,0.27,0,1993,2,1
1993-02-02,0.242,0,1993,2,2
1993-02-03,0.212,3.4,1993,2,3
1993-02-04,0.23,5.4,1993,2,4
1993-02-05,0.22,1.9,1993,2,5
1993-02-06,0.206,0.2,1993,2,6
1993-02-07,0.201,0.6,1993,2,7
1993-02-08,0.212,0.6,1993,2,8
1993-02-09,0.233,0,1993,2,9
1993-02-10,0.246,0,1993,2,10
1993-02-11,0.268,0,1993,2,11
1993-02-12,0.281,1.2,1993,2,12
1993-02-13,0.287,0,1993,2,13
1993-02-14,0.276,0,1993,2,14
1993-02-15,0.284,0,1993,2,15
1993-02-16,0.307,3.6,1993,2,16
1993-02-17,0.316,1.4,1993,2,17
1993-02-18,0.309,1.4,1993,2,18
1993-02-19,0.29,0,1993,2,19
1993-02-20,0.28,0,1993,2,20
1993-02-21,0.285,0.3,1993,2,21
1993-02-22,0.29,0,1993,2,22
1993-02-23,0.245,0,1993,2,23
1993-02-24,0.215,0.2,1993,2,24
1993-02-25,0.19,0,1993,2,25
1993-02-26,0.168,0,1993,2,26
1993-02-27,0.14,0,1993,2,27
1993-02-28,0.127,0,1993,2,28
1993-03-01,0.127,0,1993,3,1
1993-03-02,0.138,0,1993,3,2
1993-03-03,0.14,0,1993,3,3
1993-03-04,0.149,0,1993,3,4
1993-03-05,0.157,0,1993,3,5
1993-03-06,0.149,0,1993,3,6
1993-03-07,0.137,0,1993,3,7
1993-03-08,0.127,0.2,1993,3,8
1993-03-09,0.119,0,1993,3,9
1993-03-10,0.116,0,1993,3,10
1993-03-11,0.12,0,1993,3,11
1993-03-12,0.12,0,1993,3,12
1993-03-13,0.119,0,1993,3,13
1993-03-14,0.112,1,1993,3,14
1993-03-15,0.102,0,1993,3,15
1993-03-16,0.107,0,1993,3,16
1993-03-17,0.106,0,1993,3,17
1993-03-18,0.097,0,1993,3,18
1993-03-19,0.089,0,1993,3,19
1993-03-20,0.089,0,1993,3,20
1993-03-21,0.09,0,1993,3,21
1993-03-22,0.096,0,1993,3,22
1993-03-23,0.101,2.6,1993,3,23
1993-03-24,0.112,0,1993,3,24
1993-03-25,0.119,5,1993,3,25
1993-03-26,0.138,0,1993,3,26
1993-03-27,0.177,0,1993,3,27
1993-03-28,0.225,0,1993,3,28
1993-03-29,0.248,0,1993,3,29
1993-03-30,0.26,0,1993,3,30
1993-03-31,0.309,0,1993,3,31
1993-04-01,0.342,0,1993,4,1
1993-04-02,0.337,0,1993,4,2
1993-04-03,0.323,0,1993,4,3
1993-04-04,0.329,0,1993,4,4
1993-04-05,0.36,0,1993,4,5
1993-04-06,0.39,0,1993,4,6
1993-04-07,0.423,0,1993,4,7
1993-04-08,0.463,0,1993,4,8
1993-04-09,0.556,0,1993,4,9
1993-04-10,1.1,2.4,1993,4,10
1993-04-11,2,0.7,1993,4,11
1993-04-12,0.948,0,1993,4,12
1993-04-13,0.506,0,1993,4,13
1993-04-14,0.715,0,1993,4,14
1993-04-15,1.21,0,1993,4,15
1993-04-16,1.44,0,1993,4,16
1993-04-17,1.28,0,1993,4,17
1993-04-18,1.81,0,1993,4,18
1993-04-19,1.38,0,1993,4,19
1993-04-20,2.01,0,1993,4,20
1993-04-21,2.59,0,1993,4,21
1993-04-22,3.63,0,1993,4,22
1993-04-23,8.89,0,1993,4,23
1993-04-24,17,0,1993,4,24
1993-04-25,10,0,1993,4,25
1993-04-26,5.39,0,1993,4,26
1993-04-27,7.07,0,1993,4,27
1993-04-28,9.13,0,1993,4,28
1993-04-29,8.57,0,1993,4,29
1993-04-30,8.31,0,1993,4,30
1993-05-01,8.3,0,1993,5,1
1993-05-02,9.22,4.6,1993,5,2
1993-05-03,10.8,0,1993,5,3
1993-05-04,12.5,0,1993,5,4
1993-05-05,13.5,0,1993,5,5
1993-05-06,14,0.2,1993,5,6
1993-05-07,14.1,5.3,1993,5,7
1993-05-08,14,0,1993,5,8
1993-05-09,13.1,0,1993,5,9
1993-05-10,12.8,0,1993,5,10
1993-05-11,13.3,2.6,1993,5,11
1993-05-12,13.7,0,1993,5,12
1993-05-13,12.9,0,1993,5,13
1993-05-14,11.7,0,1993,5,14
1993-05-15,10.6,0,1993,5,15
1993-05-16,9.74,0,1993,5,16
1993-05-17,8.76,0,1993,5,17
1993-05-18,8,0,1993,5,18
1993-05-19,7.43,4.4,1993,5,19
1993-05-20,7.48,10.2,1993,5,20
1993-05-21,9.41,0,1993,5,21
1993-05-22,12.4,0,1993,5,22
1993-05-23,12.6,0.4,1993,5,23
1993-05-24,12.8,0,1993,5,24
1993-05-25,14.4,0,1993,5,25
1993-05-26,15.3,0,1993,5,26
1993-05-27,14.2,0,1993,5,27
1993-05-28,12.7,0.2,1993,5,28
1993-05-29,11.5,0,1993,5,29
1993-05-30,11.4,7.1,1993,5,30
1993-05-31,12.8,0,1993,5,31
1993-06-01,13,0,1993,6,1
1993-06-02,12.1,0,1993,6,2
1993-06-03,10.6,0.4,1993,6,3
1993-06-04,9.55,0,1993,6,4
1993-06-05,8.58,0,1993,6,5
1993-06-06,7.66,2,1993,6,6
1993-06-07,6.87,0,1993,6,7
1993-06-08,6.87,15.4,1993,6,8
1993-06-09,8.32,3.6,1993,6,9
1993-06-10,10.3,0,1993,6,10
1993-06-11,9.77,0,1993,6,11
1993-06-12,8.92,0.2,1993,6,12
1993-06-13,7.92,0,1993,6,13
1993-06-14,7.42,0,1993,6,14
1993-06-15,6.56,0,1993,6,15
1993-06-16,5.72,0,1993,6,16
1993-06-17,5.09,0,1993,6,17
1993-06-18,4.56,2.2,1993,6,18
1993-06-19,4.19,8.4,1993,6,19
1993-06-20,4.68,0,1993,6,20
1993-06-21,5.73,0,1993,6,21
1993-06-22,5.49,0,1993,6,22
1993-06-23,5.12,0,1993,6,23
1993-06-24,4.51,0,1993,6,24
1993-06-25,3.97,0,1993,6,25
1993-06-26,3.49,0,1993,6,26
1993-06-27,3.38,0.2,1993,6,27
1993-06-28,3.55,0,1993,6,28
1993-06-29,3.35,0.4,1993,6,29
1993-06-30,3.09,2.2,1993,6,30
1993-07-01,4.22,1.8,1993,7,1
1993-07-02,6.2,0.2,1993,7,2
1993-07-03,7.86,0,1993,7,3
1993-07-04,7.6,0,1993,7,4
1993-07-05,6.68,0,1993,7,5
1993-07-06,9.52,0.4,1993,7,6
1993-07-07,22.8,0,1993,7,7
1993-07-08,22.4,0,1993,7,8
1993-07-09,18.4,0,1993,7,9
1993-07-10,14.7,0,1993,7,10
1993-07-11,11.9,0,1993,7,11
1993-07-12,9.66,0,1993,7,12
1993-07-13,8.11,11.8,1993,7,13
1993-07-14,8,0.2,1993,7,14
1993-07-15,8.33,0,1993,7,15
1993-07-16,7.94,0,1993,7,16
1993-07-17,7.23,0,1993,7,17
1993-07-18,6.83,1,1993,7,18
1993-07-19,6.56,0,1993,7,19
1993-07-20,6.23,0,1993,7,20
1993-07-21,6,1.6,1993,7,21
1993-07-22,5.73,0.8,1993,7,22
1993-07-23,5.91,7.2,1993,7,23
1993-07-24,7.53,0.4,1993,7,24
1993-07-25,8.98,0,1993,7,25
1993-07-26,10.9,0,1993,7,26
1993-07-27,10.7,3,1993,7,27
1993-07-28,10,0,1993,7,28
1993-07-29,9.09,0,1993,7,29
1993-07-30,8.06,0,1993,7,30
1993-07-31,7.01,1,1993,7,31
1993-08-01,6.46,0,1993,8,1
1993-08-02,5.65,0,1993,8,2
1993-08-03,5.14,1,1993,8,3
1993-08-04,4.55,1.8,1993,8,4
1993-08-05,4.37,0,1993,8,5
1993-08-06,4.92,0.8,1993,8,6
1993-08-07,25,0,1993,8,7
1993-08-08,41.6,13,1993,8,8
1993-08-09,85.6,0,1993,8,9
1993-08-10,78.4,0,1993,8,10
1993-08-11,61.9,0,1993,8,11
1993-08-12,52.9,0,1993,8,12
1993-08-13,46.2,0,1993,8,13
