Date,Streamflow,Precip,Year,Month,Day
19/10/1971,5.781170732,2.5,1971,10,19
20/10/1971,5.706146341,0,1971,10,20
21/10/1971,5.639707317,0,1971,10,21
22/10/1971,5.57802439,0,1971,10,22
23/10/1971,5.479512195,0,1971,10,23
24/10/1971,5.236595238,0.3,1971,10,24
25/10/1971,5.185714286,0.5,1971,10,25
26/10/1971,5.142595238,0,1971,10,26
27/10/1971,5.060547619,19.8,1971,10,27
28/10/1971,4.971595238,7.4,1971,10,28
29/10/1971,4.986380952,3.3,1971,10,29
30/10/1971,5.0085,0,1971,10,30
31/10/1971,4.972785714,0.3,1971,10,31
01/11/1971,4.886214286,0.8,1971,11,1
02/11/1971,4.786785714,14.7,1971,11,2
03/11/1971,4.680952381,3.6,1971,11,3
04/11/1971,4.55302381,0,1971,11,4
05/11/1971,4.453714286,1.5,1971,11,5
06/11/1971,4.307333333,0.3,1971,11,6
07/11/1971,4.247904762,0,1971,11,7
08/11/1971,4.139744186,5.1,1971,11,8
09/11/1971,4.114071429,0,1971,11,9
10/11/1971,4.002095238,0.5,1971,11,10
11/11/1971,3.914452381,0,1971,11,11
12/11/1971,3.844928571,0.3,1971,11,12
13/11/1971,3.76302381,0.5,1971,11,13
14/11/1971,3.658309524,0,1971,11,14
15/11/1971,3.582452381,0.8,1971,11,15
16/11/1971,3.486952381,0,1971,11,16
17/11/1971,3.404333333,0.8,1971,11,17
18/11/1971,3.319666667,0,1971,11,18
19/11/1971,3.248142857,9.7,1971,11,19
20/11/1971,3.162190476,2,1971,11,20
21/11/1971,3.077380952,0,1971,11,21
22/11/1971,3.001309524,8.4,1971,11,22
23/11/1971,2.948,3.3,1971,11,23
24/11/1971,2.891642857,0.3,1971,11,24
25/11/1971,2.839452381,3,1971,11,25
26/11/1971,2.777928571,0,1971,11,26
27/11/1971,2.741880952,0.3,1971,11,27
28/11/1971,2.657119048,0,1971,11,28
29/11/1971,2.601619048,0,1971,11,29
30/11/1971,2.549809524,0,1971,11,30
01/12/1971,2.486952381,0,1971,12,1
02/12/1971,2.43397619,0,1971,12,2
03/12/1971,2.386214286,0,1971,12,3
04/12/1971,2.344619048,1,1971,12,4
05/12/1971,2.299047619,2,1971,12,5
06/12/1971,2.253404762,0,1971,12,6
07/12/1971,2.211,0,1971,12,7
08/12/1971,2.167285714,0,1971,12,8
09/12/1971,2.111071429,2.5,1971,12,9
10/12/1971,2.061571429,8.4,1971,12,10
11/12/1971,2.02797619,7.6,1971,12,11
12/12/1971,1.995261905,1.3,1971,12,12
13/12/1971,1.942809524,0,1971,12,13
14/12/1971,1.900857143,3,1971,12,14
15/12/1971,1.848642857,9.9,1971,12,15
16/12/1971,1.807261905,4.6,1971,12,16
17/12/1971,1.777071429,0.5,1971,12,17
18/12/1971,1.745904762,0.5,1971,12,18
19/12/1971,1.718690476,1.5,1971,12,19
20/12/1971,1.697809524,3.8,1971,12,20
21/12/1971,1.679571429,0,1971,12,21
22/12/1971,1.644904762,0,1971,12,22
23/12/1971,1.633428571,3.8,1971,12,23
24/12/1971,1.611190476,1.8,1971,12,24
25/12/1971,1.577714286,2.3,1971,12,25
26/12/1971,1.557928571,0,1971,12,26
27/12/1971,1.552047619,0,1971,12,27
28/12/1971,1.527619048,3.6,1971,12,28
29/12/1971,1.497428571,0,1971,12,29
30/12/1971,1.478761905,0,1971,12,30
31/12/1971,1.457047619,4.1,1971,12,31
01/01/1972,2.61,0.8,1972,1,1
02/01/1972,2.53,0.5,1972,1,2
03/01/1972,2.49,0,1972,1,3
04/01/1972,2.45,0,1972,1,4
05/01/1972,2.41,0,1972,1,5
06/01/1972,2.37,2,1972,1,6
07/01/1972,2.37,0,1972,1,7
08/01/1972,2.33,0,1972,1,8
09/01/1972,2.33,0,1972,1,9
10/01/1972,2.29,0.5,1972,1,10
11/01/1972,2.29,0,1972,1,11
12/01/1972,2.25,0,1972,1,12
13/01/1972,2.21,0,1972,1,13
14/01/1972,2.21,0,1972,1,14
15/01/1972,2.17,0.3,1972,1,15
16/01/1972,2.17,3.3,1972,1,16
17/01/1972,2.13,0.8,1972,1,17
18/01/1972,2.09,1.5,1972,1,18
19/01/1972,2.05,0,1972,1,19
20/01/1972,2.01,0,1972,1,20
21/01/1972,2.01,0,1972,1,21
22/01/1972,1.97,0.3,1972,1,22
23/01/1972,1.97,0,1972,1,23
24/01/1972,1.93,0,1972,1,24
25/01/1972,1.89,0,1972,1,25
26/01/1972,1.89,0,1972,1,26
27/01/1972,1.85,0,1972,1,27
28/01/1972,1.81,0,1972,1,28
29/01/1972,1.81,0,1972,1,29
30/01/1972,1.78,0.3,1972,1,30
31/01/1972,1.74,0.3,1972,1,31
01/02/1972,1.71,0,1972,2,1
02/02/1972,1.68,0.5,1972,2,2
03/02/1972,1.68,0,1972,2,3
04/02/1972,1.64,0,1972,2,4
05/02/1972,1.64,0,1972,2,5
06/02/1972,1.61,0,1972,2,6
07/02/1972,1.61,0,1972,2,7
08/02/1972,1.57,0,1972,2,8
09/02/1972,1.54,0.3,1972,2,9
10/02/1972,1.54,0.3,1972,2,10
11/02/1972,1.51,1.5,1972,2,11
12/02/1972,1.47,0.3,1972,2,12
13/02/1972,1.44,6.1,1972,2,13
14/02/1972,1.44,0.5,1972,2,14
15/02/1972,1.41,0.8,1972,2,15
16/02/1972,1.38,0,1972,2,16
17/02/1972,1.38,1.8,1972,2,17
18/02/1972,1.35,0,1972,2,18
19/02/1972,1.32,0,1972,2,19
20/02/1972,1.32,1,1972,2,20
21/02/1972,1.29,0,1972,2,21
22/02/1972,1.29,0,1972,2,22
23/02/1972,1.25,0,1972,2,23
24/02/1972,1.22,0,1972,2,24
25/02/1972,1.19,0,1972,2,25
26/02/1972,1.19,0,1972,2,26
27/02/1972,1.16,0,1972,2,27
28/02/1972,1.16,0,1972,2,28
29/02/1972,1.14,0,1972,2,29
01/03/1972,1.11,0,1972,3,1
02/03/1972,1.08,0,1972,3,2
03/03/1972,1.06,0,1972,3,3
04/03/1972,1.06,0,1972,3,4
05/03/1972,1.03,0,1972,3,5
06/03/1972,1.03,0,1972,3,6
07/03/1972,1.01,0,1972,3,7
08/03/1972,0.983,0,1972,3,8
09/03/1972,0.983,0,1972,3,9
10/03/1972,0.957,4.3,1972,3,10
11/03/1972,0.932,0,1972,3,11
12/03/1972,0.906,0,1972,3,12
13/03/1972,0.906,0,1972,3,13
14/03/1972,0.883,0,1972,3,14
15/03/1972,0.861,0.5,1972,3,15
16/03/1972,0.861,0.3,1972,3,16
17/03/1972,0.861,2.8,1972,3,17
18/03/1972,0.838,0,1972,3,18
19/03/1972,0.838,0.3,1972,3,19
20/03/1972,0.838,0.5,1972,3,20
21/03/1972,0.838,0.8,1972,3,21
22/03/1972,0.838,0,1972,3,22
23/03/1972,0.816,0,1972,3,23
24/03/1972,0.816,0,1972,3,24
25/03/1972,0.816,0,1972,3,25
26/03/1972,0.816,0,1972,3,26
27/03/1972,0.816,0,1972,3,27
28/03/1972,0.793,0.3,1972,3,28
29/03/1972,0.793,0,1972,3,29
30/03/1972,0.793,0,1972,3,30
31/03/1972,0.793,0,1972,3,31
01/04/1972,0.793,0,1972,4,1
02/04/1972,0.793,3.3,1972,4,2
03/04/1972,0.77,2.5,1972,4,3
04/04/1972,0.77,0.8,1972,4,4
05/04/1972,0.77,0,1972,4,5
06/04/1972,0.77,0,1972,4,6
07/04/1972,0.748,0,1972,4,7
08/04/1972,0.748,0.8,1972,4,8
09/04/1972,0.748,1.5,1972,4,9
10/04/1972,0.725,0,1972,4,10
11/04/1972,0.725,0,1972,4,11
12/04/1972,0.725,0,1972,4,12
13/04/1972,0.688,2.3,1972,4,13
14/04/1972,0.682,1.5,1972,4,14
15/04/1972,0.665,0.3,1972,4,15
16/04/1972,0.648,5.1,1972,4,16
17/04/1972,0.654,0,1972,4,17
18/04/1972,0.66,0,1972,4,18
19/04/1972,0.663,0,1972,4,19
20/04/1972,0.753,0,1972,4,20
21/04/1972,0.912,0,1972,4,21
22/04/1972,1.1,0,1972,4,22
23/04/1972,1.06,0,1972,4,23
24/04/1972,0.985,0,1972,4,24
25/04/1972,1.67,0,1972,4,25
26/04/1972,4.13,0,1972,4,26
27/04/1972,6.09,0,1972,4,27
28/04/1972,10.9,0,1972,4,28
29/04/1972,19.5,0,1972,4,29
30/04/1972,28.6,0,1972,4,30
01/05/1972,32.3,0,1972,5,1
02/05/1972,31.4,1,1972,5,2
03/05/1972,30.9,0,1972,5,3
04/05/1972,31.7,0,1972,5,4
05/05/1972,31.4,0,1972,5,5
06/05/1972,30.6,0,1972,5,6
07/05/1972,30,0,1972,5,7
08/05/1972,28.9,0,1972,5,8
09/05/1972,27.9,0,1972,5,9
10/05/1972,26.4,0,1972,5,10
11/05/1972,25.7,0,1972,5,11
12/05/1972,24.9,0.3,1972,5,12
13/05/1972,24.9,0.5,1972,5,13
14/05/1972,24.6,5.8,1972,5,14
15/05/1972,24.2,0,1972,5,15
16/05/1972,23.1,5.1,1972,5,16
17/05/1972,21.6,0,1972,5,17
18/05/1972,21,1.5,1972,5,18
19/05/1972,21,0,1972,5,19
20/05/1972,20.4,0,1972,5,20
21/05/1972,19.7,0,1972,5,21
22/05/1972,19,0,1972,5,22
23/05/1972,17.9,6.9,1972,5,23
24/05/1972,17,0,1972,5,24
25/05/1972,16.1,9.4,1972,5,25
26/05/1972,15.9,0,1972,5,26
27/05/1972,15.2,0,1972,5,27
28/05/1972,14.5,0,1972,5,28
29/05/1972,13.5,0,1972,5,29
30/05/1972,12.3,0,1972,5,30
31/05/1972,11.8,0,1972,5,31
01/06/1972,11.4,0.3,1972,6,1
02/06/1972,10.4,0,1972,6,2
03/06/1972,9.8,0,1972,6,3
04/06/1972,9.34,1,1972,6,4
05/06/1972,8.98,0,1972,6,5
06/06/1972,8.35,0.5,1972,6,6
07/06/1972,8.01,0,1972,6,7
08/06/1972,7.53,0,1972,6,8
09/06/1972,7.08,0,1972,6,9
10/06/1972,6.94,0,1972,6,10
11/06/1972,6.71,0,1972,6,11
12/06/1972,6.6,0,1972,6,12
13/06/1972,6.54,20.3,1972,6,13
14/06/1972,10.5,28.7,1972,6,14
15/06/1972,16.7,0,1972,6,15
16/06/1972,18.3,0,1972,6,16
17/06/1972,18.6,1,1972,6,17
18/06/1972,17.6,3.8,1972,6,18
19/06/1972,16.3,4.1,1972,6,19
20/06/1972,15.5,0,1972,6,20
21/06/1972,14.6,0,1972,6,21
22/06/1972,13.5,0,1972,6,22
23/06/1972,12.6,0,1972,6,23
24/06/1972,11.7,0,1972,6,24
25/06/1972,10.8,0,1972,6,25
26/06/1972,10,0,1972,6,26
27/06/1972,9.37,0,1972,6,27
28/06/1972,8.89,4.8,1972,6,28
29/06/1972,8.35,32.3,1972,6,29
30/06/1972,8.18,6.1,1972,6,30
01/07/1972,8.38,0,1972,7,1
02/07/1972,8.18,0,1972,7,2
03/07/1972,7.82,0,1972,7,3
04/07/1972,7.5,0,1972,7,4
05/07/1972,7.19,12.2,1972,7,5
06/07/1972,7.02,0,1972,7,6
07/07/1972,6.82,0,1972,7,7
08/07/1972,6.54,0,1972,7,8
09/07/1972,6.29,0,1972,7,9
10/07/1972,6,3.3,1972,7,10
11/07/1972,5.92,0.8,1972,7,11
12/07/1972,5.89,0,1972,7,12
13/07/1972,5.66,0,1972,7,13
14/07/1972,5.41,0,1972,7,14
15/07/1972,5.13,7.1,1972,7,15
16/07/1972,4.84,7.6,1972,7,16
17/07/1972,4.7,16,1972,7,17
18/07/1972,4.84,1.8,1972,7,18
19/07/1972,4.81,0.3,1972,7,19
20/07/1972,4.62,0,1972,7,20
21/07/1972,4.47,0,1972,7,21
22/07/1972,4.3,6.6,1972,7,22
23/07/1972,4.28,0,1972,7,23
24/07/1972,4.33,0,1972,7,24
25/07/1972,4.3,0,1972,7,25
26/07/1972,4.19,0,1972,7,26
27/07/1972,4.08,0,1972,7,27
28/07/1972,3.94,9.7,1972,7,28
29/07/1972,3.91,5.1,1972,7,29
