Date,Streamflow,Precip,Year,Month,Day
08/08/1975,173,1.3,1975,8,8
09/08/1975,158,0,1975,8,9
10/08/1975,146,9.1,1975,8,10
11/08/1975,143,0,1975,8,11
12/08/1975,135,0,1975,8,12
13/08/1975,127,13.2,1975,8,13
14/08/1975,115,0,1975,8,14
15/08/1975,103,0,1975,8,15
16/08/1975,98,3,1975,8,16
17/08/1975,102,12.4,1975,8,17
18/08/1975,127,3.8,1975,8,18
19/08/1975,184,0.3,1975,8,19
20/08/1975,213,0,1975,8,20
21/08/1975,211,0.8,1975,8,21
22/08/1975,193,0,1975,8,22
23/08/1975,170,0,1975,8,23
24/08/1975,148,1.3,1975,8,24
25/08/1975,129,0,1975,8,25
26/08/1975,110,0.5,1975,8,26
27/08/1975,94.3,0,1975,8,27
28/08/1975,84.1,0,1975,8,28
29/08/1975,76.2,0,1975,8,29
30/08/1975,68.8,0,1975,8,30
31/08/1975,62.3,0,1975,8,31
01/09/1975,57.5,2,1975,9,1
02/09/1975,53,9.1,1975,9,2
03/09/1975,49,0,1975,9,3
04/09/1975,47,1,1975,9,4
05/09/1975,45.6,0,1975,9,5
06/09/1975,43,0.5,1975,9,6
07/09/1975,41.1,0,1975,9,7
08/09/1975,40.2,0,1975,9,8
09/09/1975,40.2,0,1975,9,9
10/09/1975,37.1,1,1975,9,10
11/09/1975,37.1,5.6,1975,9,11
12/09/1975,40.2,2,1975,9,12
13/09/1975,51.8,1.3,1975,9,13
14/09/1975,62.9,4.3,1975,9,14
15/09/1975,69.9,6.1,1975,9,15
16/09/1975,81.6,0,1975,9,16
17/09/1975,88.3,0,1975,9,17
18/09/1975,94.6,0,1975,9,18
19/09/1975,90.9,0,1975,9,19
20/09/1975,86.9,14,1975,9,20
21/09/1975,79.3,0.5,1975,9,21
22/09/1975,72.5,4.1,1975,9,22
23/09/1975,71.4,0.3,1975,9,23
24/09/1975,75.9,0,1975,9,24
25/09/1975,78.2,0,1975,9,25
26/09/1975,78.2,0,1975,9,26
27/09/1975,78.2,0,1975,9,27
28/09/1975,73.1,0,1975,9,28
29/09/1975,69.1,0,1975,9,29
30/09/1975,61.7,0.3,1975,9,30
01/10/1975,59.5,1.3,1975,10,1
02/10/1975,54.4,0.3,1975,10,2
03/10/1975,54.7,2.5,1975,10,3
04/10/1975,58.9,0,1975,10,4
05/10/1975,65.4,0,1975,10,5
06/10/1975,69.9,4.6,1975,10,6
07/10/1975,70.8,0,1975,10,7
08/10/1975,73.9,0,1975,10,8
09/10/1975,74.2,0,1975,10,9
10/10/1975,74.2,0.3,1975,10,10
11/10/1975,72.8,0,1975,10,11
12/10/1975,71.6,2.5,1975,10,12
13/10/1975,77,0,1975,10,13
14/10/1975,78.7,0,1975,10,14
15/10/1975,82.7,0,1975,10,15
16/10/1975,82.7,1.3,1975,10,16
17/10/1975,78.4,0,1975,10,17
18/10/1975,77.9,0,1975,10,18
19/10/1975,73.1,0,1975,10,19
20/10/1975,69.9,3,1975,10,20
21/10/1975,69.9,4.3,1975,10,21
22/10/1975,74.8,0,1975,10,22
23/10/1975,90.6,8.9,1975,10,23
24/10/1975,112,5.1,1975,10,24
25/10/1975,116,3.3,1975,10,25
26/10/1975,115,0,1975,10,26
27/10/1975,117,1.3,1975,10,27
28/10/1975,125,3.8,1975,10,28
29/10/1975,125,0,1975,10,29
30/10/1975,118,0,1975,10,30
31/10/1975,116,3.3,1975,10,31
01/11/1975,110,4.8,1975,11,1
02/11/1975,106,0,1975,11,2
03/11/1975,106,4.6,1975,11,3
04/11/1975,119,0.3,1975,11,4
05/11/1975,143,0,1975,11,5
06/11/1975,163,0,1975,11,6
07/11/1975,170,7.6,1975,11,7
08/11/1975,171,25.7,1975,11,8
09/11/1975,196,0,1975,11,9
10/11/1975,240,15,1975,11,10
11/11/1975,269,2.8,1975,11,11
12/11/1975,283,0,1975,11,12
13/11/1975,283,0,1975,11,13
14/11/1975,264,0,1975,11,14
15/11/1975,239,3,1975,11,15
16/11/1975,218,0,1975,11,16
17/11/1975,197,0,1975,11,17
18/11/1975,176,0,1975,11,18
19/11/1975,161,0,1975,11,19
20/11/1975,145,0,1975,11,20
21/11/1975,128,0.5,1975,11,21
22/11/1975,127,0.3,1975,11,22
23/11/1975,111,0,1975,11,23
24/11/1975,106,0,1975,11,24
25/11/1975,105,0,1975,11,25
26/11/1975,96.3,0,1975,11,26
27/11/1975,92.3,0,1975,11,27
28/11/1975,87.8,0,1975,11,28
29/11/1975,80.1,9.9,1975,11,29
30/11/1975,81,24.4,1975,11,30
01/12/1975,86.4,0,1975,12,1
02/12/1975,79.6,0,1975,12,2
03/12/1975,77,0,1975,12,3
04/12/1975,70.5,3,1975,12,4
05/12/1975,70.5,1.8,1975,12,5
06/12/1975,64.8,0,1975,12,6
07/12/1975,56.6,0.3,1975,12,7
08/12/1975,54.7,0,1975,12,8
09/12/1975,52.4,0,1975,12,9
10/12/1975,53.8,1.8,1975,12,10
11/12/1975,52.1,0,1975,12,11
12/12/1975,47.9,0,1975,12,12
13/12/1975,47.9,1.3,1975,12,13
14/12/1975,42.5,3.3,1975,12,14
15/12/1975,41.1,0,1975,12,15
16/12/1975,39.6,0,1975,12,16
17/12/1975,38.5,0,1975,12,17
18/12/1975,37.4,0,1975,12,18
19/12/1975,36.2,0,1975,12,19
20/12/1975,35.4,0,1975,12,20
21/12/1975,34,0,1975,12,21
22/12/1975,33.4,1.3,1975,12,22
23/12/1975,32.3,0,1975,12,23
24/12/1975,31.4,2.3,1975,12,24
25/12/1975,30.6,2.3,1975,12,25
26/12/1975,30,0,1975,12,26
27/12/1975,29.4,0,1975,12,27
28/12/1975,28.6,0,1975,12,28
29/12/1975,28,0.5,1975,12,29
30/12/1975,27.5,1,1975,12,30
31/12/1975,26.9,0.3,1975,12,31
01/01/1976,26.3,0.3,1976,1,1
02/01/1976,25.5,3.3,1976,1,2
03/01/1976,25.2,0.5,1976,1,3
04/01/1976,24.6,0,1976,1,4
05/01/1976,24.1,2,1976,1,5
06/01/1976,23.6,2.3,1976,1,6
07/01/1976,23.2,0,1976,1,7
08/01/1976,22.7,0,1976,1,8
09/01/1976,22.1,0,1976,1,9
10/01/1976,21.8,0,1976,1,10
11/01/1976,21.4,0,1976,1,11
12/01/1976,21,2,1976,1,12
13/01/1976,20.5,1.3,1976,1,13
14/01/1976,20.1,0,1976,1,14
15/01/1976,19.8,0,1976,1,15
16/01/1976,19.4,0,1976,1,16
17/01/1976,19,0,1976,1,17
18/01/1976,18.7,0,1976,1,18
19/01/1976,18.4,6.4,1976,1,19
20/01/1976,18.1,0,1976,1,20
21/01/1976,17.8,0.5,1976,1,21
22/01/1976,17.6,0,1976,1,22
23/01/1976,17.3,0,1976,1,23
24/01/1976,17,0,1976,1,24
25/01/1976,16.7,0,1976,1,25
26/01/1976,16.4,2.3,1976,1,26
27/01/1976,16.3,0,1976,1,27
28/01/1976,16,2.5,1976,1,28
29/01/1976,15.7,0.5,1976,1,29
30/01/1976,15.4,0,1976,1,30
31/01/1976,15.3,1.3,1976,1,31
01/02/1976,15.1,0,1976,2,1
02/02/1976,15,0,1976,2,2
03/02/1976,14.9,0,1976,2,3
04/02/1976,14.6,0,1976,2,4
05/02/1976,14.3,0,1976,2,5
06/02/1976,14,0.3,1976,2,6
07/02/1976,13.7,1.5,1976,2,7
08/02/1976,13.6,0.5,1976,2,8
09/02/1976,13.5,0,1976,2,9
10/02/1976,13.3,0,1976,2,10
11/02/1976,13.2,0,1976,2,11
12/02/1976,13,1.8,1976,2,12
13/02/1976,12.9,2.8,1976,2,13
14/02/1976,12.7,1.8,1976,2,14
15/02/1976,12.5,1.3,1976,2,15
16/02/1976,12.3,0,1976,2,16
17/02/1976,12.4,0,1976,2,17
18/02/1976,11.9,0,1976,2,18
19/02/1976,11.8,0.3,1976,2,19
20/02/1976,11.5,0.3,1976,2,20
21/02/1976,11.4,1,1976,2,21
22/02/1976,11.3,0,1976,2,22
23/02/1976,11.2,2,1976,2,23
24/02/1976,11,0,1976,2,24
25/02/1976,10.9,0,1976,2,25
26/02/1976,10.8,0.5,1976,2,26
27/02/1976,10.8,0,1976,2,27
28/02/1976,10.7,0,1976,2,28
29/02/1976,10.6,0.8,1976,2,29
01/03/1976,10.5,0,1976,3,1
02/03/1976,10.5,0,1976,3,2
03/03/1976,10.4,1.8,1976,3,3
04/03/1976,10.4,0,1976,3,4
05/03/1976,10.3,1.5,1976,3,5
06/03/1976,10.3,0,1976,3,6
07/03/1976,10.2,1,1976,3,7
08/03/1976,10.2,0,1976,3,8
09/03/1976,10.2,0,1976,3,9
10/03/1976,10.2,0,1976,3,10
11/03/1976,10.2,0,1976,3,11
12/03/1976,10.3,0.5,1976,3,12
13/03/1976,10.3,0,1976,3,13
14/03/1976,10.3,0.5,1976,3,14
15/03/1976,10.3,0.3,1976,3,15
16/03/1976,10.2,1.3,1976,3,16
17/03/1976,10.1,0,1976,3,17
18/03/1976,10.1,0,1976,3,18
19/03/1976,10,2.3,1976,3,19
20/03/1976,9.97,27.2,1976,3,20
21/03/1976,9.97,0.8,1976,3,21
22/03/1976,10.2,2.5,1976,3,22
23/03/1976,11.9,2,1976,3,23
24/03/1976,13,7.9,1976,3,24
25/03/1976,13.6,0.5,1976,3,25
26/03/1976,13.8,8.6,1976,3,26
27/03/1976,14,0,1976,3,27
28/03/1976,14,0,1976,3,28
29/03/1976,14,0,1976,3,29
30/03/1976,15.1,2,1976,3,30
31/03/1976,18.4,11.4,1976,3,31
01/04/1976,18.9,0,1976,4,1
02/04/1976,20.8,0,1976,4,2
03/04/1976,24.3,0,1976,4,3
04/04/1976,27.8,0,1976,4,4
05/04/1976,32,0.3,1976,4,5
06/04/1976,40.8,0,1976,4,6
07/04/1976,42.5,0.3,1976,4,7
08/04/1976,47,0,1976,4,8
09/04/1976,48.7,2.3,1976,4,9
10/04/1976,51.3,3.6,1976,4,10
11/04/1976,50.1,0.3,1976,4,11
12/04/1976,48.7,0,1976,4,12
13/04/1976,48.7,0,1976,4,13
14/04/1976,47.3,0.5,1976,4,14
15/04/1976,45.3,2.8,1976,4,15
16/04/1976,47.3,0,1976,4,16
17/04/1976,49.6,6.9,1976,4,17
18/04/1976,58.3,16.8,1976,4,18
19/04/1976,79,0,1976,4,19
20/04/1976,140,0,1976,4,20
21/04/1976,244,0,1976,4,21
22/04/1976,348,17.8,1976,4,22
23/04/1976,408,0,1976,4,23
24/04/1976,413,0,1976,4,24
25/04/1976,382,0.8,1976,4,25
26/04/1976,348,3,1976,4,26
27/04/1976,328,0,1976,4,27
28/04/1976,357,0,1976,4,28
29/04/1976,411,0,1976,4,29
30/04/1976,442,0,1976,4,30
01/05/1976,453,5.6,1976,5,1
02/05/1976,442,6.1,1976,5,2
03/05/1976,394,1.8,1976,5,3
04/05/1976,360,4.8,1976,5,4
05/05/1976,334,0.3,1976,5,5
06/05/1976,300,0,1976,5,6
07/05/1976,272,0,1976,5,7
08/05/1976,249,0,1976,5,8
09/05/1976,236,0,1976,5,9
10/05/1976,230,3.8,1976,5,10
11/05/1976,230,4.1,1976,5,11
12/05/1976,220,2.5,1976,5,12
13/05/1976,214,0,1976,5,13
14/05/1976,205,4.6,1976,5,14
15/05/1976,209,0,1976,5,15
16/05/1976,240,0.5,1976,5,16
17/05/1976,300,0,1976,5,17
18/05/1976,337,0.5,1976,5,18
19/05/1976,340,0,1976,5,19
20/05/1976,317,3.6,1976,5,20
21/05/1976,292,3,1976,5,21
22/05/1976,271,4.1,1976,5,22
23/05/1976,252,1.3,1976,5,23
24/05/1976,241,0,1976,5,24
25/05/1976,225,0,1976,5,25
26/05/1976,208,0,1976,5,26
27/05/1976,194,0,1976,5,27
28/05/1976,181,0,1976,5,28
29/05/1976,166,0,1976,5,29
30/05/1976,152,0,1976,5,30
31/05/1976,144,0,1976,5,31
01/06/1976,131,0,1976,6,1
02/06/1976,118,0,1976,6,2
03/06/1976,107,0,1976,6,3
04/06/1976,101,0,1976,6,4
05/06/1976,96.3,0,1976,6,5
06/06/1976,87.5,0,1976,6,6
07/06/1976,79.9,0.5,1976,6,7
08/06/1976,78.2,0,1976,6,8
09/06/1976,70.8,0,1976,6,9
10/06/1976,69.9,15.7,1976,6,10
11/06/1976,77.9,0.3,1976,6,11
12/06/1976,98.3,0.8,1976,6,12
13/06/1976,122,0,1976,6,13
14/06/1976,125,0,1976,6,14
15/06/1976,133,8.1,1976,6,15
16/06/1976,186,9.9,1976,6,16
17/06/1976,215,0,1976,6,17
18/06/1976,220,2.5,1976,6,18
19/06/1976,207,0.3,1976,6,19
20/06/1976,193,0,1976,6,20
21/06/1976,182,0,1976,6,21
22/06/1976,180,0,1976,6,22
23/06/1976,165,0,1976,6,23
24/06/1976,147,0,1976,6,24
25/06/1976,127,0,1976,6,25
26/06/1976,109,0,1976,6,26
27/06/1976,93.7,0,1976,6,27
28/06/1976,82.7,0,1976,6,28
29/06/1976,75,0,1976,6,29
30/06/1976,68.8,0,1976,6,30
01/07/1976,62.6,0,1976,7,1
02/07/1976,56.6,0,1976,7,2
03/07/1976,51.3,0,1976,7,3
04/07/1976,46.4,0,1976,7,4
05/07/1976,41.6,0,1976,7,5
06/07/1976,38.8,0,1976,7,6
07/07/1976,34,6.6,1976,7,7
08/07/1976,29.7,0,1976,7,8
09/07/1976,28.3,0.3,1976,7,9
10/07/1976,27,8.6,1976,7,10
11/07/1976,25.8,28.4,1976,7,11
12/07/1976,32.3,0.3,1976,7,12
13/07/1976,49.6,1,1976,7,13
14/07/1976,76.5,0,1976,7,14
15/07/1976,88.9,3.6,1976,7,15
16/07/1976,87.2,1.5,1976,7,16
17/07/1976,87.2,6.9,1976,7,17
18/07/1976,95.1,0,1976,7,18
19/07/1976,100,0,1976,7,19
20/07/1976,108,4.3,1976,7,20
21/07/1976,140,0,1976,7,21
22/07/1976,183,0,1976,7,22
23/07/1976,193,6.9,1976,7,23
24/07/1976,179,0,1976,7,24
25/07/1976,161,1.8,1976,7,25
26/07/1976,144,15.7,1976,7,26
27/07/1976,133,0.8,1976,7,27
28/07/1976,126,0,1976,7,28
29/07/1976,123,3.3,1976,7,29
30/07/1976,116,1.8,1976,7,30
31/07/1976,114,0,1976,7,31
01/08/1976,123,0,1976,8,1
02/08/1976,136,0.3,1976,8,2
03/08/1976,137,25.7,1976,8,3
04/08/1976,144,9.1,1976,8,4
05/08/1976,191,1.3,1976,8,5
06/08/1976,230,0,1976,8,6
07/08/1976,242,0,1976,8,7
08/08/1976,227,0,1976,8,8
09/08/1976,204,0,1976,8,9
10/08/1976,180,0,1976,8,10
11/08/1976,156,6.6,1976,8,11
12/08/1976,139,2.3,1976,8,12
13/08/1976,138,0,1976,8,13
14/08/1976,145,0,1976,8,14
15/08/1976,148,0,1976,8,15
16/08/1976,137,0,1976,8,16
17/08/1976,123,0,1976,8,17
18/08/1976,111,0,1976,8,18
19/08/1976,98.8,0,1976,8,19
20/08/1976,88.9,0,1976,8,20
21/08/1976,80.4,0,1976,8,21
22/08/1976,73.6,0,1976,8,22
23/08/1976,69.4,0,1976,8,23
24/08/1976,64,0.3,1976,8,24
25/08/1976,59.5,2,1976,8,25
26/08/1976,55.8,0.5,1976,8,26
27/08/1976,51.5,0,1976,8,27
28/08/1976,48.4,5.8,1976,8,28
29/08/1976,43.6,2,1976,8,29
30/08/1976,41.3,2.3,1976,8,30
31/08/1976,39.4,2.5,1976,8,31
01/09/1976,39.6,0.8,1976,9,1
02/09/1976,43,0,1976,9,2
03/09/1976,48.4,14.7,1976,9,3
04/09/1976,55.2,0,1976,9,4
05/09/1976,56.6,0,1976,9,5
06/09/1976,52.4,0,1976,9,6
07/09/1976,49.8,0,1976,9,7
08/09/1976,46.2,0,1976,9,8
09/09/1976,42.8,6.6,1976,9,9
10/09/1976,38.2,0,1976,9,10
11/09/1976,37.1,0,1976,9,11
12/09/1976,37.4,0,1976,9,12
13/09/1976,38.8,19.3,1976,9,13
14/09/1976,45.6,0.3,1976,9,14
15/09/1976,56.6,0,1976,9,15
16/09/1976,68.2,0,1976,9,16
17/09/1976,73.9,0,1976,9,17
18/09/1976,70.2,0,1976,9,18
19/09/1976,65.1,11.2,1976,9,19
20/09/1976,59.2,0,1976,9,20
21/09/1976,56.4,0,1976,9,21
22/09/1976,52.4,0,1976,9,22
23/09/1976,51.8,1.5,1976,9,23
24/09/1976,49.6,0.5,1976,9,24
25/09/1976,47,0,1976,9,25
26/09/1976,47.9,0,1976,9,26
27/09/1976,50.1,0,1976,9,27
28/09/1976,51,8.6,1976,9,28
29/09/1976,56.4,0.8,1976,9,29
30/09/1976,73.1,3.3,1976,9,30
01/10/1976,98.5,0,1976,10,1
02/10/1976,112,0,1976,10,2
03/10/1976,110,0,1976,10,3
04/10/1976,104,0,1976,10,4
05/10/1976,98,5.8,1976,10,5
06/10/1976,93.7,0,1976,10,6
07/10/1976,94.9,0,1976,10,7
08/10/1976,102,0,1976,10,8
09/10/1976,104,0,1976,10,9
10/10/1976,102,0,1976,10,10
11/10/1976,94.3,0,1976,10,11
12/10/1976,89.8,7.1,1976,10,12
13/10/1976,87.5,2.8,1976,10,13
14/10/1976,86.6,0.3,1976,10,14
15/10/1976,87.5,11.9,1976,10,15
16/10/1976,85.8,0,1976,10,16
17/10/1976,82.1,0,1976,10,17
18/10/1976,77.9,0,1976,10,18
19/10/1976,75,0,1976,10,19
20/10/1976,71.1,0.5,1976,10,20
21/10/1976,69.1,5.8,1976,10,21
22/10/1976,65.4,7.9,1976,10,22
23/10/1976,62.6,0.3,1976,10,23
24/10/1976,60,1.5,1976,10,24
25/10/1976,60.3,0,1976,10,25
26/10/1976,60,0,1976,10,26
27/10/1976,59.2,4.1,1976,10,27
28/10/1976,55.5,2,1976,10,28
29/10/1976,60,0,1976,10,29
30/10/1976,64.8,0,1976,10,30
31/10/1976,70.5,0,1976,10,31
01/11/1976,73.6,0,1976,11,1
02/11/1976,72.2,3,1976,11,2
03/11/1976,70.8,0,1976,11,3
04/11/1976,66.3,0,1976,11,4
05/11/1976,61.4,2.3,1976,11,5
06/11/1976,58.6,3,1976,11,6
07/11/1976,52.7,0.3,1976,11,7
08/11/1976,49.8,0,1976,11,8
09/11/1976,50.1,0,1976,11,9
10/11/1976,47.9,0.5,1976,11,10
11/11/1976,49.6,1.5,1976,11,11
12/11/1976,50.7,0,1976,11,12
13/11/1976,50.7,0,1976,11,13
14/11/1976,49.6,0,1976,11,14
15/11/1976,48.7,0,1976,11,15
16/11/1976,46.7,0,1976,11,16
17/11/1976,45.3,0,1976,11,17
18/11/1976,45.9,0,1976,11,18
19/11/1976,44.7,0.5,1976,11,19
20/11/1976,42.2,0.3,1976,11,20
21/11/1976,41.6,3.8,1976,11,21
22/11/1976,41.6,4.6,1976,11,22
23/11/1976,41.6,4.8,1976,11,23
24/11/1976,39.9,0.5,1976,11,24
25/11/1976,37.9,0.3,1976,11,25
26/11/1976,38.2,0.8,1976,11,26
27/11/1976,39.1,1.8,1976,11,27
28/11/1976,39.6,5.8,1976,11,28
29/11/1976,38.2,0,1976,11,29
30/11/1976,36.2,0,1976,11,30
01/12/1976,34.5,0.5,1976,12,1
02/12/1976,34,0.5,1976,12,2
03/12/1976,33.7,0,1976,12,3
04/12/1976,33.1,0,1976,12,4
05/12/1976,32.3,0.5,1976,12,5
06/12/1976,32,4.1,1976,12,6
07/12/1976,31.4,0,1976,12,7
08/12/1976,30.6,0,1976,12,8
09/12/1976,30,0,1976,12,9
10/12/1976,29.4,3.6,1976,12,10
11/12/1976,29.2,2.5,1976,12,11
12/12/1976,28.6,0,1976,12,12
13/12/1976,28.3,0,1976,12,13
14/12/1976,27.8,5.6,1976,12,14
15/12/1976,27.2,0.3,1976,12,15
16/12/1976,26.9,0,1976,12,16
17/12/1976,26.3,1.5,1976,12,17
18/12/1976,26.1,0.8,1976,12,18
19/12/1976,25.5,0.5,1976,12,19
20/12/1976,25.2,0.3,1976,12,20
21/12/1976,24.9,0,1976,12,21
22/12/1976,24.4,0,1976,12,22
23/12/1976,24.1,1.3,1976,12,23
24/12/1976,23.9,1.3,1976,12,24
25/12/1976,23.5,0,1976,12,25
26/12/1976,23.2,0,1976,12,26
27/12/1976,22.8,0,1976,12,27
28/12/1976,22.7,0,1976,12,28
29/12/1976,22.2,0.5,1976,12,29
30/12/1976,21.9,1.8,1976,12,30
31/12/1976,21.7,1,1976,12,31
01/01/1977,21.4,0,1977,1,1
02/01/1977,21.1,0.2,1977,1,2
03/01/1977,21,0,1977,1,3
04/01/1977,20.7,1.2,1977,1,4
05/01/1977,20.4,0.2,1977,1,5
06/01/1977,20.1,3.3,1977,1,6
07/01/1977,20,0.2,1977,1,7
08/01/1977,19.8,0,1977,1,8
09/01/1977,19.5,0,1977,1,9
10/01/1977,19.4,0,1977,1,10
11/01/1977,19.2,1.4,1977,1,11
12/01/1977,19,0.2,1977,1,12
13/01/1977,18.8,0,1977,1,13
14/01/1977,18.7,0,1977,1,14
15/01/1977,18.4,0,1977,1,15
16/01/1977,18.3,0.4,1977,1,16
17/01/1977,18.2,2.2,1977,1,17
18/01/1977,18.1,1,1977,1,18
19/01/1977,17.8,0,1977,1,19
20/01/1977,17.7,0.9,1977,1,20
21/01/1977,17.6,0.2,1977,1,21
22/01/1977,17.3,0,1977,1,22
23/01/1977,17.2,0.6,1977,1,23
24/01/1977,17.1,0.4,1977,1,24
25/01/1977,17,1,1977,1,25
26/01/1977,17,0,1977,1,26
27/01/1977,16.8,0.6,1977,1,27
28/01/1977,16.7,0.2,1977,1,28
29/01/1977,16.7,1,1977,1,29
30/01/1977,16.6,4.5,1977,1,30
31/01/1977,16.4,4,1977,1,31
01/02/1977,16.4,0,1977,2,1
02/02/1977,16.3,1.2,1977,2,2
03/02/1977,16.2,3,1977,2,3
04/02/1977,16.1,1.6,1977,2,4
05/02/1977,16.1,0.8,1977,2,5
06/02/1977,16,0,1977,2,6
07/02/1977,15.9,0,1977,2,7
08/02/1977,15.9,1.4,1977,2,8
09/02/1977,15.9,0.4,1977,2,9
10/02/1977,15.8,0,1977,2,10
11/02/1977,15.7,0,1977,2,11
12/02/1977,15.6,0.8,1977,2,12
13/02/1977,15.6,3,1977,2,13
14/02/1977,15.5,4.5,1977,2,14
15/02/1977,15.5,1.4,1977,2,15
16/02/1977,15.5,0,1977,2,16
17/02/1977,15.4,0,1977,2,17
18/02/1977,15.4,0.8,1977,2,18
19/02/1977,15.3,0,1977,2,19
20/02/1977,15.3,0,1977,2,20
21/02/1977,15.3,1.6,1977,2,21
22/02/1977,15.3,0.2,1977,2,22
23/02/1977,15.3,0,1977,2,23
24/02/1977,15.3,11.8,1977,2,24
25/02/1977,15.3,5.6,1977,2,25
26/02/1977,15.2,14,1977,2,26
27/02/1977,15.2,2,1977,2,27
28/02/1977,15.2,2.4,1977,2,28
01/03/1977,15.2,2.8,1977,3,1
02/03/1977,15.2,0.4,1977,3,2
03/03/1977,15.1,0,1977,3,3
04/03/1977,15.1,0.5,1977,3,4
05/03/1977,15.1,1.6,1977,3,5
06/03/1977,15.2,0,1977,3,6
07/03/1977,15.2,0,1977,3,7
08/03/1977,15.2,0,1977,3,8
09/03/1977,15.2,0,1977,3,9
10/03/1977,15.2,1.1,1977,3,10
11/03/1977,15.3,0,1977,3,11
12/03/1977,15.3,1,1977,3,12
13/03/1977,15.3,0.5,1977,3,13
14/03/1977,15.3,0,1977,3,14
15/03/1977,15.3,5.7,1977,3,15
16/03/1977,15.3,1.6,1977,3,16
17/03/1977,15.3,0,1977,3,17
18/03/1977,15.3,0,1977,3,18
19/03/1977,15.3,0,1977,3,19
20/03/1977,15.3,0,1977,3,20
21/03/1977,15.4,0,1977,3,21
22/03/1977,15.5,0.7,1977,3,22
23/03/1977,15.5,3,1977,3,23
24/03/1977,16,0,1977,3,24
25/03/1977,16.7,0,1977,3,25
26/03/1977,17.2,0,1977,3,26
27/03/1977,18.4,0,1977,3,27
28/03/1977,19.5,0,1977,3,28
29/03/1977,21.2,3.6,1977,3,29
30/03/1977,24.1,11.4,1977,3,30
31/03/1977,30.6,0,1977,3,31
01/04/1977,39.6,0,1977,4,1
02/04/1977,51,8.2,1977,4,2
03/04/1977,67.4,1,1977,4,3
04/04/1977,87.8,0.2,1977,4,4
05/04/1977,86.4,17.1,1977,4,5
06/04/1977,83,1.5,1977,4,6
07/04/1977,78.7,0,1977,4,7
08/04/1977,75,0,1977,4,8
09/04/1977,71.6,0,1977,4,9
10/04/1977,68.8,0,1977,4,10
11/04/1977,68.5,8,1977,4,11
12/04/1977,71.4,0,1977,4,12
13/04/1977,80.7,0,1977,4,13
14/04/1977,99.1,0,1977,4,14
15/04/1977,159,0,1977,4,15
16/04/1977,221,0,1977,4,16
17/04/1977,306,0,1977,4,17
18/04/1977,425,0,1977,4,18
19/04/1977,552,7,1977,4,19
20/04/1977,736,3.2,1977,4,20
21/04/1977,816,22.4,1977,4,21
